date,year,month,cell_ll_lat,cell_ll_lon,flag,geartype,hours,fishing_hours,mmsi_present,geartype_label
2019-01-01,2019,1,34.3,-120.8,USA,fishing,0.1247,0,1,Fishing
2019-01-01,2019,1,34.4,-120.6,USA,other_purse_seines,0.6669,0,1,Other Purse Seines
2019-01-01,2019,1,34.4,-120.5,USA,fishing,21.5672,0.4563,1,Fishing
2019-01-01,2019,1,34.5,-120.7,USA,fishing,26.0569,7.5705,1,Fishing
2019-01-01,2019,1,34.8,-120.8,USA,other_purse_seines,0.0416,0,1,Other Purse Seines
2019-01-01,2019,1,34.9,-120.9,USA,other_purse_seines,0.7505,0,1,Other Purse Seines
2019-01-01,2019,1,34.9,-121.4,USA,fishing,0.1655,0,1,Fishing
2019-01-01,2019,1,35,-120.9,USA,other_purse_seines,0.2494,0,1,Other Purse Seines
2019-01-01,2019,1,35,-121,USA,other_purse_seines,0.4258,0,1,Other Purse Seines
2019-01-01,2019,1,35,-121.4,USA,fishing,0.6127,0,1,Fishing
2019-01-01,2019,1,34.1,-121,USA,fishing,9.5202,9.5202,1,Fishing
2019-01-01,2019,1,34.1,-120.9,USA,pole_and_line,0.6669,0,1,Pole and Line
2019-01-01,2019,1,34.1,-121,USA,pole_and_line,5.6172,5.1086,1,Pole and Line
2019-01-01,2019,1,34.2,-120.9,USA,fishing,1.1524,0,1,Fishing
2019-01-01,2019,1,34.2,-120.6,USA,fishing,0.8755,0,1,Fishing
2019-01-01,2019,1,34.2,-120.8,USA,fishing,0.9813,0,1,Fishing
2019-01-01,2019,1,34.2,-120.8,USA,pole_and_line,0.6236,0,1,Pole and Line
2019-01-01,2019,1,34.2,-120.7,USA,fishing,0.7658,0,1,Fishing
2019-01-01,2019,1,34.2,-120.6,USA,pole_and_line,0.5833,0,1,Pole and Line
2019-01-01,2019,1,34.3,-120.5,USA,fishing,0.4411,0,1,Fishing
2019-01-01,2019,1,34.3,-120.6,USA,set_longlines,0.45,0,1,Set Longlines
2019-01-01,2019,1,34.3,-120.4,USA,pole_and_line,1.2172,0,1,Pole and Line
2019-01-01,2019,1,34.3,-120.4,USA,other_purse_seines,0.3088,0,1,Other Purse Seines
2019-01-01,2019,1,34.3,-120.7,USA,set_longlines,0.1833,0,1,Set Longlines
2019-01-01,2019,1,34.3,-120.8,USA,pole_and_line,0.5833,0,1,Pole and Line
2019-01-01,2019,1,34.3,-120.5,USA,pole_and_line,0.9241,0,1,Pole and Line
2019-01-01,2019,1,34.3,-120.4,USA,fishing,0.4013,0,1,Fishing
2019-01-01,2019,1,34.3,-120.9,USA,pole_and_line,3.8183,2.7247,1,Pole and Line
2019-01-01,2019,1,34.3,-120.5,USA,set_longlines,1.2638,0,1,Set Longlines
2019-01-01,2019,1,34.3,-120.7,USA,pole_and_line,1.1958,0,1,Pole and Line
2019-01-01,2019,1,34.4,-120.6,USA,fishing,11.8625,5.2613,1,Fishing
2019-01-01,2019,1,34.4,-120,USA,fishing,0.6738,0,1,Fishing
2019-01-01,2019,1,34.4,-120.4,USA,other_purse_seines,0.1827,0,1,Other Purse Seines
2019-01-01,2019,1,34.4,-120.5,USA,other_purse_seines,0.5833,0,1,Other Purse Seines
2019-01-01,2019,1,34.4,-120.4,USA,fishing,0.9677,0,1,Fishing
2019-01-01,2019,1,34.4,-120.3,USA,fishing,1.033,0,1,Fishing
2019-01-01,2019,1,34.5,-120.7,USA,other_purse_seines,0.6983,0,1,Other Purse Seines
2019-01-01,2019,1,34.5,-120.6,USA,fishing,3.3066,0.8463,1,Fishing
2019-01-01,2019,1,34.5,-120.6,USA,other_purse_seines,0.0747,0,1,Other Purse Seines
2019-01-01,2019,1,34.6,-120.8,USA,other_purse_seines,0.6091,0,1,Other Purse Seines
2019-01-01,2019,1,34.6,-120.7,USA,other_purse_seines,0.2094,0,1,Other Purse Seines
2019-01-01,2019,1,34.7,-120.8,USA,other_purse_seines,0.7747,0,1,Other Purse Seines
2019-01-01,2019,1,34.8,-120.9,USA,other_purse_seines,0.6666,0,1,Other Purse Seines
2019-01-01,2019,1,34.8,-121.6,USA,fishing,0.7183,0,1,Fishing
2019-01-01,2019,1,34.9,-121.6,USA,fishing,0.1072,0,1,Fishing
2019-01-01,2019,1,34.9,-121.5,USA,fishing,0.775,0,1,Fishing
2019-01-01,2019,1,35,-121.3,USA,fishing,0.3883,0,1,Fishing
2019-02-01,2019,2,34.1,-120.8,USA,pole_and_line,0.8858,0,1,Pole and Line
2019-02-01,2019,2,34.1,-120.9,USA,pole_and_line,1.5841,0,1,Pole and Line
2019-02-01,2019,2,34.1,-121,USA,pole_and_line,17.91,14.0822,1,Pole and Line
2019-02-01,2019,2,34.1,-120.8,USA,fishing,0.233,0,1,Fishing
2019-02-01,2019,2,34.1,-120.7,USA,fishing,0.4502,0,1,Fishing
2019-02-01,2019,2,34.1,-121,USA,fishing,2.7174,1.1411,1,Fishing
2019-02-01,2019,2,34.1,-120.7,USA,pole_and_line,0.5641,0,1,Pole and Line
2019-02-01,2019,2,34.2,-120.7,USA,pole_and_line,2.3652,0,1,Pole and Line
2019-02-01,2019,2,34.2,-120.9,USA,pole_and_line,1.7905,0,1,Pole and Line
2019-02-01,2019,2,34.2,-120.8,USA,pole_and_line,2.0397,0,1,Pole and Line
2019-02-01,2019,2,34.2,-121,USA,pole_and_line,12.383,7.2855,1,Pole and Line
2019-02-01,2019,2,34.2,-120.6,USA,pole_and_line,2.2319,0,1,Pole and Line
2019-02-01,2019,2,34.3,-120.4,USA,set_longlines,1.25,0,1,Set Longlines
2019-02-01,2019,2,34.3,-120.4,USA,pole_and_line,0.703,0,1,Pole and Line
2019-02-01,2019,2,34.3,-120.6,USA,set_longlines,0.3586,0,1,Set Longlines
2019-02-01,2019,2,34.3,-120.5,USA,pole_and_line,0.6169,0,1,Pole and Line
2019-02-01,2019,2,34.3,-120.6,USA,pole_and_line,0.1,0,1,Pole and Line
2019-02-01,2019,2,34.3,-121,USA,set_longlines,1.2413,0.8158,1,Set Longlines
2019-02-01,2019,2,34.3,-120.5,USA,set_longlines,12.9252,0,1,Set Longlines
2019-02-01,2019,2,34.3,-120.9,USA,set_longlines,5.2497,0,1,Set Longlines
2019-02-01,2019,2,34.3,-120.8,USA,set_longlines,0.8002,0,1,Set Longlines
2019-02-01,2019,2,34.3,-120.4,USA,fishing,0.6288,0,2,Fishing
2019-02-01,2019,2,34.3,-120.7,USA,set_longlines,0.55,0,1,Set Longlines
2019-02-01,2019,2,34.4,-120.3,USA,fishing,2.3947,0,1,Fishing
2019-02-01,2019,2,34.4,-120.8,USA,set_longlines,12.5413,0,1,Set Longlines
2019-02-01,2019,2,34.4,-120,USA,set_longlines,0.2761,0,1,Set Longlines
2019-02-01,2019,2,34.4,-120.7,USA,set_longlines,0.2833,0,1,Set Longlines
2019-02-01,2019,2,34.4,-120.4,USA,fishing,3.1425,0,2,Fishing
2019-02-01,2019,2,34.4,-120,USA,fishing,1.9761,0,1,Fishing
2019-02-01,2019,2,34.4,-120.6,USA,fishing,17.2613,10.825,2,Fishing
2019-02-01,2019,2,34.4,-120.6,USA,set_longlines,0.3166,0,1,Set Longlines
2019-02-01,2019,2,34.4,-120.5,USA,fishing,6.9488,1.2133,2,Fishing
2019-02-01,2019,2,34.5,-120.7,USA,fishing,26.7152,5.8963,2,Fishing
2019-02-01,2019,2,34.5,-120.6,USA,fishing,2.5425,1.8966,2,Fishing
2019-02-01,2019,2,34.6,-120.8,USA,fishing,1.6597,0,1,Fishing
2019-02-01,2019,2,34.7,-120.9,USA,fishing,0.6583,0,1,Fishing
2019-02-01,2019,2,34.7,-120.8,USA,fishing,0.9063,0,1,Fishing
2019-02-01,2019,2,34.8,-121,USA,fishing,0.268,0,1,Fishing
2019-02-01,2019,2,34.8,-120.8,USA,fishing,0.4997,0,1,Fishing
2019-02-01,2019,2,34.8,-120.9,USA,fishing,0.8177,0,1,Fishing
2019-02-01,2019,2,34.9,-121,USA,fishing,0.8163,0,1,Fishing
2019-02-01,2019,2,34.9,-120.9,USA,fishing,0.6897,0,1,Fishing
2019-02-01,2019,2,35,-121.1,USA,fishing,0.825,0,1,Fishing
2019-02-01,2019,2,35,-120.9,USA,fishing,0.4938,0,1,Fishing
2019-03-01,2019,3,34.3,-120.4,CAN,fishing,0.6855,0,1,Fishing
2019-03-01,2019,3,34.4,-120.6,CAN,fishing,0.6913,0,1,Fishing
2019-03-01,2019,3,34.4,-120.7,CAN,fishing,0.4619,0,1,Fishing
2019-03-01,2019,3,34.5,-120.7,CAN,fishing,0.5047,0,1,Fishing
2019-03-01,2019,3,34.8,-120.9,CAN,fishing,0.9166,0,1,Fishing
2019-03-01,2019,3,34.9,-121,CAN,fishing,0.6333,0,1,Fishing
2019-03-01,2019,3,34.1,-120.8,USA,pole_and_line,0.9827,0,1,Pole and Line
2019-03-01,2019,3,34.2,-120.8,USA,pole_and_line,19.7169,15.4033,1,Pole and Line
2019-03-01,2019,3,34.2,-120.6,USA,pole_and_line,2.9044,0,1,Pole and Line
2019-03-01,2019,3,34.3,-120.7,USA,set_longlines,1.0599,0,1,Set Longlines
2019-03-01,2019,3,34.3,-121,USA,pole_and_line,6.2927,5.1602,1,Pole and Line
2019-03-01,2019,3,34.3,-121,USA,set_longlines,10.9338,0,1,Set Longlines
2019-03-01,2019,3,34.3,-120.6,USA,fishing,19.9894,0,1,Fishing
2019-03-01,2019,3,34.3,-120.6,USA,set_longlines,1.1497,0,1,Set Longlines
2019-03-01,2019,3,34.3,-120.6,USA,pole_and_line,1.46,0,1,Pole and Line
2019-03-01,2019,3,34.3,-120.4,USA,pole_and_line,1.2108,0,1,Pole and Line
2019-03-01,2019,3,34.3,-120.8,USA,pole_and_line,2.7519,1.3916,1,Pole and Line
2019-03-01,2019,3,34.3,-120.9,USA,pole_and_line,5.7569,3.6891,1,Pole and Line
2019-03-01,2019,3,34.4,-120,USA,other_purse_seines,1.0258,0,1,Other Purse Seines
2019-03-01,2019,3,34.4,-120.9,USA,pole_and_line,0.5916,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.5,USA,pole_and_line,0.5838,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.5,USA,fishing,6.9924,1.0344,1,Fishing
2019-03-01,2019,3,34.4,-120.7,USA,set_longlines,0.1502,0,1,Set Longlines
2019-03-01,2019,3,34.4,-120.6,USA,fishing,16.5908,6.6136,1,Fishing
2019-03-01,2019,3,34.4,-121,USA,pole_and_line,7.5255,6.3527,1,Pole and Line
2019-03-01,2019,3,34.5,-120.6,USA,fishing,3.8983,1.7338,1,Fishing
2019-03-01,2019,3,34.6,-120.8,USA,fishing,1.008,0,1,Fishing
2019-03-01,2019,3,34.6,-120.7,USA,fishing,0.1808,0,1,Fishing
2019-03-01,2019,3,34.7,-120.7,USA,fishing,0.8941,0,1,Fishing
2019-03-01,2019,3,34.7,-120.8,USA,fishing,1.2255,0,1,Fishing
2019-03-01,2019,3,34.8,-120.8,USA,fishing,1.8455,0,1,Fishing
2019-03-01,2019,3,34.9,-120.8,USA,fishing,3.3572,0,1,Fishing
2019-03-01,2019,3,35.1,-120.8,USA,fishing,150.3516,7.2286,2,Fishing
2019-03-01,2019,3,34.3,-120.6,CAN,fishing,0.265,0,1,Fishing
2019-03-01,2019,3,34.3,-120.5,CAN,fishing,0.7269,0,1,Fishing
2019-03-01,2019,3,34.5,-120.8,CAN,fishing,0.5086,0,1,Fishing
2019-03-01,2019,3,34.6,-120.8,CAN,fishing,0.9416,0,1,Fishing
2019-03-01,2019,3,34.7,-120.9,CAN,fishing,0.8997,0,1,Fishing
2019-03-01,2019,3,34.9,-120.9,CAN,fishing,0.2272,0,1,Fishing
2019-03-01,2019,3,35,-121,CAN,fishing,0.6394,0,1,Fishing
2019-03-01,2019,3,34.1,-120.9,USA,pole_and_line,3.9511,2.8027,1,Pole and Line
2019-03-01,2019,3,34.2,-120.7,USA,pole_and_line,4.1583,1.0744,1,Pole and Line
2019-03-01,2019,3,34.2,-121,USA,pole_and_line,1.1294,1.0002,1,Pole and Line
2019-03-01,2019,3,34.2,-120.9,USA,pole_and_line,11.3947,8.92,1,Pole and Line
2019-03-01,2019,3,34.3,-120.5,USA,pole_and_line,1.2897,0,1,Pole and Line
2019-03-01,2019,3,34.3,-120.8,USA,set_longlines,10.3233,0,1,Set Longlines
2019-03-01,2019,3,34.3,-120.5,USA,fishing,0.0416,0,1,Fishing
2019-03-01,2019,3,34.3,-120.7,USA,pole_and_line,1.1658,0,1,Pole and Line
2019-03-01,2019,3,34.3,-120.5,USA,set_longlines,3.4149,0,1,Set Longlines
2019-03-01,2019,3,34.3,-120.7,USA,fishing,0.2494,0,1,Fishing
2019-03-01,2019,3,34.3,-120.4,USA,set_longlines,1.6452,0,1,Set Longlines
2019-03-01,2019,3,34.4,-120.7,USA,pole_and_line,0.5755,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.3,USA,other_purse_seines,1.8922,1.8922,1,Other Purse Seines
2019-03-01,2019,3,34.4,-120,USA,fishing,4.1155,0,2,Fishing
2019-03-01,2019,3,34.4,-120.8,USA,pole_and_line,0.6236,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.3,USA,pole_and_line,0.5327,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.4,USA,pole_and_line,0.5583,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.6,USA,pole_and_line,0.5505,0,1,Pole and Line
2019-03-01,2019,3,34.4,-120.3,USA,fishing,3.7022,0,1,Fishing
2019-03-01,2019,3,34.4,-120.4,USA,fishing,3.7,0,1,Fishing
2019-03-01,2019,3,34.5,-120.7,USA,fishing,6.3638,1.9055,1,Fishing
2019-03-01,2019,3,34.8,-120.7,USA,fishing,0.6222,0,1,Fishing
2019-03-01,2019,3,35,-120.8,USA,fishing,0.5077,0,1,Fishing
2019-03-01,2019,3,35,-120.7,USA,fishing,0.95,0,1,Fishing
2019-04-01,2019,4,34.1,-120.8,USA,pole_and_line,0.7516,0,1,Pole and Line
2019-04-01,2019,4,34.1,-120.7,USA,pole_and_line,2.2663,0,1,Pole and Line
2019-04-01,2019,4,34.3,-120.9,USA,pole_and_line,6.4,3.8508,1,Pole and Line
2019-04-01,2019,4,34.4,-120.6,USA,other_purse_seines,0.4241,0,1,Other Purse Seines
2019-04-01,2019,4,34.4,-120.3,USA,set_longlines,0.9422,0,1,Set Longlines
2019-04-01,2019,4,34.4,-120.4,USA,pole_and_line,0.7925,0,1,Pole and Line
2019-04-01,2019,4,34.4,-120.8,USA,pole_and_line,1.333,0,1,Pole and Line
2019-04-01,2019,4,34.6,-120.7,USA,other_purse_seines,0.15,0,1,Other Purse Seines
2019-04-01,2019,4,34.6,-120.8,USA,other_purse_seines,0.5247,0,1,Other Purse Seines
2019-04-01,2019,4,34.8,-120.9,USA,other_purse_seines,0.2588,0,1,Other Purse Seines
2019-04-01,2019,4,35,-121,USA,other_purse_seines,0.2833,0,1,Other Purse Seines
2019-04-01,2019,4,34.1,-121,USA,pole_and_line,5.1,4.2169,1,Pole and Line
2019-04-01,2019,4,34.3,-120.5,USA,set_longlines,0.5758,0,1,Set Longlines
2019-04-01,2019,4,34.3,-120.6,USA,pole_and_line,1.1555,0,1,Pole and Line
2019-04-01,2019,4,34.3,-120.4,USA,set_longlines,0.5669,0,1,Set Longlines
2019-04-01,2019,4,34.3,-120.8,USA,pole_and_line,0.5572,0,1,Pole and Line
2019-04-01,2019,4,34.4,-120.4,USA,other_purse_seines,0.5416,0,1,Other Purse Seines
2019-04-01,2019,4,34.4,-120.9,USA,pole_and_line,1.7419,0,1,Pole and Line
2019-04-01,2019,4,34.4,-121,USA,pole_and_line,10.8413,10.2427,1,Pole and Line
2019-04-01,2019,4,34.4,-120.7,USA,pole_and_line,1.0836,0,1,Pole and Line
2019-04-01,2019,4,34.4,-120,USA,set_longlines,0.9394,0,1,Set Longlines
2019-04-01,2019,4,34.5,-120.7,USA,other_purse_seines,0.7747,0,1,Other Purse Seines
2019-04-01,2019,4,35,-120.9,USA,other_purse_seines,0.2666,0,1,Other Purse Seines
2019-04-01,2019,4,34,-120.9,USA,pole_and_line,0.4497,0,1,Pole and Line
2019-04-01,2019,4,34.1,-120.9,USA,pole_and_line,7.7575,5.7833,1,Pole and Line
2019-04-01,2019,4,34.3,-120.5,USA,pole_and_line,1.3516,0,1,Pole and Line
2019-04-01,2019,4,34.3,-120.4,USA,pole_and_line,0.7941,0,1,Pole and Line
2019-04-01,2019,4,34.3,-120.7,USA,pole_and_line,0.6591,0,1,Pole and Line
2019-04-01,2019,4,34.4,-120.5,USA,pole_and_line,0.74,0,1,Pole and Line
2019-04-01,2019,4,34.4,-120.5,USA,other_purse_seines,0.8333,0,1,Other Purse Seines
2019-04-01,2019,4,34.5,-120.6,USA,other_purse_seines,0.0844,0,1,Other Purse Seines
2019-04-01,2019,4,35,-121.1,USA,other_purse_seines,0.7827,0,1,Other Purse Seines
2019-04-01,2019,4,35.1,-120.8,USA,fishing,13.5991,3.5502,1,Fishing
2019-04-01,2019,4,34.3,-120.6,USA,set_longlines,0.5833,0,1,Set Longlines
2019-04-01,2019,4,34.3,-120.7,USA,set_longlines,0.5825,0,1,Set Longlines
2019-04-01,2019,4,34.3,-121,USA,pole_and_line,7.6661,5.8163,1,Pole and Line
2019-04-01,2019,4,34.4,-120.4,USA,set_longlines,14.0747,0,1,Set Longlines
2019-04-01,2019,4,34.4,-120.5,USA,set_longlines,12.7419,0,1,Set Longlines
2019-04-01,2019,4,34.4,-120.6,USA,pole_and_line,0.9183,0,1,Pole and Line
2019-04-01,2019,4,34.7,-120.8,USA,other_purse_seines,0.7919,0,1,Other Purse Seines
2019-04-01,2019,4,34.8,-120.8,USA,other_purse_seines,0.2663,0,1,Other Purse Seines
2019-04-01,2019,4,34.9,-120.9,USA,other_purse_seines,0.5827,0,1,Other Purse Seines
2019-04-01,2019,4,34.9,-121,USA,other_purse_seines,12.4508,0,1,Other Purse Seines
2019-05-01,2019,5,34.3,-121.1,CAN,trawlers,0.533,0,1,Trawlers
2019-05-01,2019,5,34.4,-120.6,CAN,fishing,0.9069,0,1,Fishing
2019-05-01,2019,5,34.4,-121.2,CAN,trawlers,0.2691,0,1,Trawlers
2019-05-01,2019,5,34.4,-120.4,CAN,fishing,0.55,0,1,Fishing
2019-05-01,2019,5,34.5,-120.7,CAN,fishing,1.0905,0,1,Fishing
2019-05-01,2019,5,34.5,-121.2,CAN,trawlers,0.5855,0,1,Trawlers
2019-05-01,2019,5,34.6,-121.2,CAN,trawlers,0.1313,0,1,Trawlers
2019-05-01,2019,5,34.6,-120.7,CAN,fishing,0.7491,0,1,Fishing
2019-05-01,2019,5,34.7,-120.8,CAN,fishing,1.8238,0,1,Fishing
2019-05-01,2019,5,34.8,-120.9,CAN,fishing,0.5488,0,1,Fishing
2019-05-01,2019,5,34.9,-121.4,CAN,trawlers,0.2558,0,1,Trawlers
2019-05-01,2019,5,34.9,-120.9,CAN,fishing,0.8744,0,1,Fishing
2019-05-01,2019,5,34.9,-121.5,CAN,trawlers,0.258,0,1,Trawlers
2019-05-01,2019,5,35,-120.9,CAN,fishing,1.2327,0,1,Fishing
2019-05-01,2019,5,34.1,-120.9,CAN,trawlers,0.2061,0,1,Trawlers
2019-05-01,2019,5,34.2,-121,CAN,trawlers,0.5308,0,1,Trawlers
2019-05-01,2019,5,34.4,-121.1,CAN,trawlers,0.5113,0,1,Trawlers
2019-05-01,2019,5,34.4,-120.5,CAN,fishing,1.0905,0,1,Fishing
2019-05-01,2019,5,34.6,-121.3,CAN,trawlers,0.5947,0,1,Trawlers
2019-05-01,2019,5,34.2,-120.8,USA,fishing,0.4361,0,1,Fishing
2019-05-01,2019,5,34.3,-120.7,USA,set_longlines,0.5663,0,1,Set Longlines
2019-05-01,2019,5,34.3,-120.8,USA,pole_and_line,0.5416,0,1,Pole and Line
2019-05-01,2019,5,34.4,-120.4,USA,set_longlines,0.5488,0,1,Set Longlines
2019-05-01,2019,5,34.4,-120.5,USA,trollers,0.5666,0,1,Trollers
2019-05-01,2019,5,34.4,-120.9,USA,pole_and_line,6.483,5.9152,1,Pole and Line
2019-05-01,2019,5,34.4,-120.4,USA,fishing,0.2666,0,1,Fishing
2019-05-01,2019,5,34.4,-120.9,USA,fishing,0.8666,0,1,Fishing
2019-05-01,2019,5,34.4,-120.5,USA,pole_and_line,0.8333,0,1,Pole and Line
2019-05-01,2019,5,34.4,-120.4,USA,trollers,0.558,0,1,Trollers
2019-05-01,2019,5,34.4,-120.6,USA,pole_and_line,0.5419,0,1,Pole and Line
2019-05-01,2019,5,34.5,-120.7,USA,fishing,0.925,0,1,Fishing
2019-05-01,2019,5,34.5,-120.9,USA,fishing,0.2611,0,1,Fishing
2019-05-01,2019,5,34.6,-120.8,USA,trollers,2.3808,2.3808,1,Trollers
2019-05-01,2019,5,34.6,-121,USA,fishing,0.5352,0,1,Fishing
2019-05-01,2019,5,34.8,-120.7,USA,trollers,23.4541,3.3891,1,Trollers
2019-05-01,2019,5,35,-120.8,USA,trollers,49.393,27.6383,1,Trollers
2019-05-01,2019,5,35,-121.1,USA,fishing,0.5744,0,1,Fishing
2019-05-01,2019,5,34.1,-120.7,USA,fishing,0.6555,0,1,Fishing
2019-05-01,2019,5,34.2,-120.7,USA,fishing,0.5391,0,1,Fishing
2019-05-01,2019,5,34.3,-120.9,USA,pole_and_line,7.9919,6.825,1,Pole and Line
2019-05-01,2019,5,34.3,-120.8,USA,fishing,0.8441,0,1,Fishing
2019-05-01,2019,5,34.4,-120.3,USA,trollers,6.5741,0,1,Trollers
2019-05-01,2019,5,34.4,-120.4,USA,pole_and_line,0.5497,0,1,Pole and Line
2019-05-01,2019,5,34.5,-120.6,USA,set_longlines,1.5655,0,1,Set Longlines
2019-05-01,2019,5,34.7,-120.8,USA,set_longlines,1.1236,0,1,Set Longlines
2019-05-01,2019,5,34.7,-121.1,USA,fishing,0.9366,0,1,Fishing
2019-05-01,2019,5,34.7,-120.7,USA,trollers,4.9261,4.7177,1,Trollers
2019-05-01,2019,5,34.8,-120.8,USA,trollers,10.205,8.123,1,Trollers
2019-05-01,2019,5,34.8,-121.2,USA,fishing,0.858,0,1,Fishing
2019-05-01,2019,5,34.8,-120.9,USA,fishing,0.5583,0,1,Fishing
2019-05-01,2019,5,34.8,-121,USA,fishing,0.3166,0,1,Fishing
2019-05-01,2019,5,34.8,-120.8,USA,set_longlines,0.2666,0,1,Set Longlines
2019-05-01,2019,5,34.9,-120.9,USA,trollers,1.7166,1.7166,1,Trollers
2019-05-01,2019,5,34.9,-121,USA,fishing,0.9166,0,1,Fishing
2019-05-01,2019,5,34.9,-120.8,USA,trollers,50.4288,41.6019,1,Trollers
2019-05-01,2019,5,35,-120.9,USA,trollers,72.2822,70.665,1,Trollers
2019-05-01,2019,5,35,-121.3,USA,fishing,0.8416,0,1,Fishing
2019-05-01,2019,5,35.1,-120.8,USA,trollers,84.6025,47.6213,1,Trollers
